Iepirkuma ID,Nr,Atbilde,Sagaidāmā atbilde,Pamatojums
DND 2020/6,39.9-0,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka pasūtītājs iepirkuma procedūras dokumentos ir paredzējis, ka pēc apakšuzņēmēja pieprasījuma maksājumus par apakšuzņēmēja sniegtajiem pakalpojumiem, piegādēm vai būvdarbiem, kurus izpildītājs ir pieņēmis un kuru apmaksas termiņš tiek kavēts, pasūtītājs uz apakšuzņēmēja iesniegta rēķina pamata pārskaita tieši apakšuzņēmējam. Šī kārtība ir aprakstīta konteksta punktā 7.4.7 un atbilst <law>PIL</law> 5. punktā noteiktajam.""
}
```"
DND 2020/6,39.9,kontekstā nav informācijas,jā,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""vidēja"",
  ""explanation"": ""Kontekstā nav tiešas atsauces uz PIL 63.panta piektās daļas nosacījumiem vai to ievērošanu. Lai atbildētu uz šo jautājumu, būtu nepieciešams precīzs PIL 63.panta piektās daļas teksts un informācija par to, kā šie nosacījumi tiek piemēroti konkrētajā iepirkuma procedūrā.""
}
```"
DND 2020/6,39.10,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Saskaņā ar <law> izvilkumu: 'Pasūtītājs nav tiesīgs izvirzīt prasību šīm apvienībām organizēties noteiktā juridiskā statusā, lai tās kā pretendents iesniegtu piedāvājumu vai kā kandidāts — pieteikumu par piedalīšanos iepirkuma procedūrā.' Turklāt <context> norāda, ka personu apvienībai jāiesniedz apliecinājums, ka uzvaras gadījumā līdz būvdarbu līguma noslēgšanai tā vai nu noslēgs sabiedrības līgumu, vai nodibinās personālsabiedrību, bet šī prasība neattiecas uz piedāvājuma iesniegšanas brīdi.""
}
```"
DND 2020/6,39.11,nē,jā,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri noteikts, ka piegādātāju apvienībai, attiecībā uz kuru pieņemts lēmums slēgt iepirkuma līgumu, ir iespēja izvēlēties starp sabiedrības līguma noslēgšanu vai pilnsabiedrības izveidošanu. Tas ir norādīts šādi: 'Ja piedāvājumu iesniedz personu apvienība, jāiesniedz apliecinājums, ka uzvaras gadījumā līdz Būvdarbu līguma noslēgšanai personu apvienība vai noslēgs sabiedrības līgumu, vienojoties par apvienības dalībnieku atbildības sadalījumu, vai nodibinās personālsabiedrību.'""
}
```"
DND 2020/6,39.12,nē,jā,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka pretendents, kas uz piedāvājuma iesniegšanas brīdi nav reģistrēts, licencēts vai sertificēts atbilstoši Latvijas Republikas normatīvajiem aktiem, var piedalīties iepirkumā, ja tas iesniedz apliecinājumu, ka gadījumā, ja tiks atzīts par uzvarētāju, tas reģistrēsies atbilstoši Latvijas Republikas likumdošanai Būvkomersantu reģistrā līdz būvdarbu uzsākšanas brīdim. Tādējādi pasūtītājs nav ierobežojis pretendenta tiesības dalībai iepirkumā ar šādu nosacījumu.""
}
```"
DND 2020/6,39.13,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka ārvalstu speciālistiem uz piedāvājuma iesniegšanas brīdi nav obligāti jāiesniedz Latvijas tiesību aktiem atbilstoši atzīti kvalifikāciju un izglītību apliecinoši dokumenti. Tā vietā pretendents iesniedz apliecinājumu, ka gadījumā, ja ar viņu tiks noslēgts iepirkuma līgums, tas iesniegs nepieciešamos dokumentus normatīvajos aktos noteiktajā kārtībā un termiņā. (Skatīt: 'Attiecībā uz speciālistiem, kuriem profesionālā kvalifikācija ir iegūta ārzemēs, pretendents iesniedz apliecinājumu, ka gadījumā, ja ar pretendentu tiks noslēgts iepirkuma līgums, tas iesniegs Nolikuma 66. punktā noteiktos dokumentus, šajā punktā noteiktajā kārtībā un termiņā.')""
}
```"
DND 2020/6,39.14,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēts, ka pasūtītājs būtu noteicis pieredzes prasības, kas atsaucas uz konkrētu nacionālo normatīvo regulējumu, piemēram, Ministru kabineta noteikumiem. Prasības attiecībā uz pieredzi ir vispārīgas un nav saistītas ar konkrēta normatīvā akta regulējumu.""
}
```"
DND 2020/6,39.15,,jā,
DND 2020/6,39.16,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā 58. punktā ir norādīts: 'Pretendenta vidējais finanšu apgrozījums par 3 (trīs) iepriekšējiem auditēto (ja to nosaka normatīvo aktu prasības) un apstiprināto gada pārskatu gadiem (ciktāl informācija par apgrozījumu ir pieejama, ņemot vērā pretendenta dibināšanas vai darbības uzsākšanas laiku) ir vismaz 170 000,00 eiro bez PVN.' Turklāt, 'Ja pretendents savu darbību uzsācis vēlāk, tad prasība ir attiecināma uz pretendenta nostrādāto periodu.' Šī informācija apstiprina lietotāja apgalvojumu.""
}
```"
DND 2020/6,39.17,kontekstā nav informācijas,n/a,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""vidēja"",
  ""explanation"": ""Kontekstā ir norādīts, ka pretendenta vidējam finanšu apgrozījumam par trīs iepriekšējiem gadiem jābūt vismaz 170 000,00 eiro bez PVN. Tomēr kontekstā nav informācijas par paredzamo līgumcenu vērtību, kas nepieciešama, lai salīdzinātu, vai gada minimālais finanšu apgrozījums ir mazāks vai lielāks par divām paredzamo līgumcenu vērtībām.""
}
```"
DND 2020/6,39.18-0,nē,nē,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka pretendents var iesniegt tikai vienu piedāvājuma variantu par visu iepirkuma apjomu. Nav minēts, ka iepirkums būtu dalīts daļās.""
}
```"
DND 2020/6,39.18,n/a,nē,
DND 2020/6,39.19,nē,jā,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka pretendenta vidējam finanšu apgrozījumam par 3 (trīs) iepriekšējiem auditēto un apstiprināto gada pārskatu gadiem jābūt vismaz 170 000,00 eiro bez PVN. Šī prasība ir apliecināma, iesniedzot 10. pielikumu, kurā jānorāda vidējais un atsevišķi katra gada apgrozījums.""
}
```"
DND 2020/6,39.20-0,nē,nē,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minētas prasības attiecībā uz pretendenta apgrozāmo līdzekļu koeficientu. Ir norādītas prasības par vidējo finanšu apgrozījumu pēdējo trīs gadu laikā (vismaz 170 000,00 eiro bez PVN), bet specifiskas prasības apgrozāmo līdzekļu koeficientam nav izvirzītas.""
}
```"
DND 2020/6,39.20,n/a,nē,
DND 2020/6,39.21,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka nepieciešamā pieredze jāapliecina par konkrētiem periodiem. Piemēram, 59. punktā teikts, ka pretendents iepriekšējo 5 gadu laikā (2015.–2020. gads) ir veicis vismaz vienu koka guļbaļķu ēkas atjaunošanas un restaurācijas vai pārbūves un restaurācijas būvdarbu. Tāpat 61. punktā ir noteikts, ka restaurācijas būvdarbu vadītājam pieredze jāapliecina par pieciem iepriekšējiem gadiem (2015.–2020. gads), bet elektroietaišu izbūves darbu vadītājam – par iepriekšējiem trim gadiem (2017.–2020. gads).""
}
```"
DND 2020/6,39.22,jā,nē,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Saskaņā ar <law> izvilkumu, pieredzes apliecināšanas termiņš ir noteikts ne vairāk kā piecos iepriekšējos gados, ja vien pasūtītājs konkurences veicināšanai nenosaka garāku termiņu. Kontekstā (59. punkts) ir norādīts, ka pieredze tiek prasīta par pieciem gadiem, kas atbilst normatīvajam regulējumam un nav nepamatoti saīsināts.""
}
```"
DND 2020/6,39.23,nē,jā,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādītas prasības attiecībā uz konkrētu gadu pieredzi noteiktās jomās. Piemēram, 59. punktā teikts, ka pretendents iepriekšējo 5 (piecu) gadu laikā ir veicis vismaz vienas koka guļbaļķu ēkas atjaunošanas un restaurācijas vai pārbūves un restaurācijas būvdarbus ēkā, kura ir arhitektūras piemineklis. Tāpat 61. punktā ir prasība, ka restaurācijas būvdarbu vadītājam piecos iepriekšējos gados jābūt vadījušam līdzīgus darbus. Šīs prasības pierāda, ka konkrētu gadu pieredze ir prasīta.""
}
```"
DND 2020/6,39.24,nē,jā,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Gan kontekstā, gan likumā ir skaidri norādīts, ka gadījumā, ja piegādātājs balstās uz citas personas tehniskajām un profesionālajām spējām, piegādātājam un šai personai ir jābūt solidāri atbildīgiem par iepirkuma līguma izpildi. <law>PIL</law> norāda: 'Pasūtītājs var prasīt, lai piegādātājs un persona, uz kuras saimnieciskajām un finansiālajām iespējām tas balstās, ir solidāri atbildīgi par iepirkuma līguma izpildi.' Kontekstā tas ir apstiprināts ar līdzīgu prasību: 'Ja Pretendents balstās uz citas personas saimnieciskajām un finansiālajām iespējām, tad Pretendentam un personai, uz kura iespējām Pretendents balstās, jābūt solidāri atbildīgiem par iepirkuma līguma izpildi.'""
}
```"
DND 2020/6,39.25-0,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Saskaņā ar nolikuma 59. punktu, pretendentam iepriekšējo 5 gadu laikā ir jābūt veikušam vismaz 1 (vienas) koka guļbaļķu ēkas atjaunošanas un restaurācijas vai pārbūves un restaurācijas būvdarbus ēkā, kura ir arhitektūras piemineklis vai atbilst citiem noteiktajiem kritērijiem.""
}
```"
DND 2020/6,39.25,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka papildus pieredzei konkrēta skaita objektos tiek prasīta arī konkrētu gadu pieredze attiecīgajā jomā. Piemēram, 61. punktā teikts, ka 'Pretendenta iepirkuma līguma izpildei piedāvātais restaurācijas (atbildīgais būvdarbu vadītājs) būvdarbu vadītājs piecos iepriekšējos gados ir vadījis vismaz 1 (vienas) koka guļbaļķu ēkas atjaunošanas un restaurācijas vai pārbūves un restaurācijas būvdarbus'.""
}
```"
DND 2020/6,39.26,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka pieredzei un kvalifikācijai noteiktās prasības ir tieši saistītas ar līguma izpildi. Piemēram, 61. punkts nosaka, ka restaurācijas būvdarbu vadītājam jābūt pieredzei koka guļbaļķu ēku restaurācijā, kas ir arhitektūras pieminekļi, un elektroietaišu speciālistiem jābūt pieredzei apgaismojuma sistēmu uzstādīšanā vai atbilstošai kvalifikācijai. Šīs prasības ir specifiskas, bet tās ir tieši saistītas ar līguma priekšmetu un nepieciešamas tā izpildei. Turklāt nolikumā nav norādītas pārmērīgas vai nesamērīgas prasības, piemēram, pārāk liels pieredzes līgumu skaits vai prasības, kas nav saistītas ar būvdarbu veikšanu.""
}
```"
DND 2020/6,39.27,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēta prasība, ka pretendentam vai tā speciālistiem būtu jābūt pieredzei līguma izpildē saskaņā ar Starptautiskās Inženierkonsultantu Federācijas (FIDIC) noteikumiem. Prasības attiecas uz citiem kvalifikācijas un pieredzes aspektiem, piemēram, būvdarbu vadīšanu, restaurācijas darbu pieredzi un sertifikātiem.""
}
```"
DND 2020/6,39.28,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēta prasība, ka līguma izpildei nepieciešamajai pieredzei jābūt gūtai tieši ES struktūrfondu vai citu ārvalstu finanšu instrumentu īstenoto projektu ietvaros. Prasības attiecas uz konkrētu pieredzi, piemēram, koka guļbaļķu ēku restaurācijā vai elektroietaišu izbūvē, bet nav norādīts, ka šī pieredze jāiegūst ES fondu vai ārvalstu finanšu instrumentu projektu ietvaros.""
}
```"
DND 2020/6,39.29,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav norādīts, ka speciālista kvalifikāciju apliecinošajam sertifikātam jābūt konkrēti minētas institūcijas izdotam. Piemēram, 60. punktā ir teikts, ka pasūtītājs patstāvīgi pārbaudīs speciālistu būvprakses sertifikātu esamības faktu publiskajā datu bāzē, bet nav noteikts, ka sertifikātam jābūt izdotam konkrētai institūcijai. Turklāt attiecībā uz speciālistiem, kuriem kvalifikācija iegūta ārzemēs, ir prasība iesniegt apliecinājumu par atbilstību reglamentētās profesijas prasībām, bet arī šeit nav minēta konkrēta institūcija.""
}
```"
DND 2020/6,39.30,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav norādīts, ka pretendenta vai speciālista pieredze būtu ierobežota tikai ar publisko vai privāto sektoru. Prasības attiecas uz konkrētu pieredzi, piemēram, koka guļbaļķu ēku restaurācijā, neatkarīgi no tā, vai tā iegūta publiskajā vai privātajā sektorā. Nav minēts, ka šāda sektoru specifika būtu noteikta kā obligāta prasība.""
}
```"
DND 2020/6,39.31,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav prasības, ka pretendentam jau uz piedāvājumu iesniegšanas brīdi jābūt noslēgtam līgumam par konkrētu darbu veikšanu vai speciālistu piesaisti. Tā vietā ir noteikts, ka pretendents var balstīties uz citu personu tehniskajām un profesionālajām iespējām, iesniedzot apliecinājumus vai vienošanās par resursu nodošanu, un šos apliecinājumus var aizstāt ar citiem dokumentiem, kas pierāda resursu pieejamību līguma izpildes laikā. Turklāt, ja pretendents uzvar, tam ir noteikts termiņš (piemēram, 7 dienas) pēc uzaicinājuma parakstīt līgumu, lai iesniegtu pierādījumus par resursu pieejamību.""
}
```"
DND 2020/6,39.32,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēts ierobežojums, kas liegtu pretendenta piesaistītajiem apakšuzņēmējiem vai speciālistiem piedalīties arī citos piedāvājumos tā paša iepirkuma ietvaros. Nav atrasta neviena atsauce uz šādu aizliegumu vai ierobežojumu.""
}
```"
DND 2020/6,39.33,kontekstā nav informācijas,jā,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""vidēja"",
  ""explanation"": ""Kontekstā nav sniegta informācija par prasībām attiecībā uz piegādātāja saimniecisko un finansiālo stāvokli, kā arī nav minēts, vai pasūtītājs paredz priekšapmaksu un starpmaksājumus vai kādas konkrētas prasības par pretendenta brīvajiem finanšu resursiem. Lai atbildētu uz šo jautājumu, būtu nepieciešama informācija par iepirkuma nolikuma sadaļu, kas regulē priekšapmaksu, starpmaksājumus un prasības attiecībā uz pretendenta finanšu resursiem.""
}
```"
DND 2020/6,39.34,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav norādīts, ka pretendents savu pieredzi var apliecināt tikai ar atsauksmēm no dažādiem pasūtītājiem. Konkrēti, 59. punkts nosaka, ka pretendents pieredzi apliecina, iesniedzot aizpildītu un parakstītu nolikuma 6. pielikumu 'Pretendenta pieredzes apliecinājums', pievienojot pozitīvu atsauksmi(-es) no 6. pielikumā norādītā(-ajiem) pasūtītāja(-iem). Nav minēts, ka atsauksmes obligāti jābūt no dažādiem pasūtītājiem.""
}
```"
DND 2020/6,39.35,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka ārvalstīs reģistrētiem pretendentiem un personām, uz kuru iespējām pretendents balstās, ir pieļauta iespēja iesniegt alternatīvus dokumentus, lai apliecinātu savu kvalifikāciju. Piemēram, ārvalstīs reģistrēts pretendents var iesniegt tulkotu un apliecinātu dokumenta kopiju, kas apliecina reģistrācijas faktu, vai citu dokumentu, ja kompetentās institūcijas izziņas netiek izdotas. Tāpat ir pieļauts iesniegt apliecinājumu par atbilstību Latvijas normatīvajiem aktiem, ja pretendents vēl nav reģistrēts Latvijas Būvkomersantu reģistrā.""
}
```"
DND 2020/6,39.36,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka pretendenta vidējais finanšu apgrozījums par 3 iepriekšējiem gadiem jānorāda, ja tas ir pieejams, ņemot vērā pretendenta dibināšanas vai darbības uzsākšanas laiku. Turklāt, ja auditēts pārskats ir nepieciešams, tas tiek pieprasīts tikai tad, ja to nosaka normatīvo aktu prasības. Tādējādi nav pieprasīts iesniegt tikai un vienīgi auditētu finanšu pārskatu.""
}
```"
DND 2020/6,39.37,kontekstā nav informācijas,n/a,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""vidēja"",
  ""explanation"": ""Kontekstā nav tiešas informācijas par to, vai pasūtītājs pieņem citu ES dalībvalstu normatīvajos aktos noteiktajā kārtībā akreditētas institūcijas izdotus sertifikātus attiecībā uz kvalitātes vadības standartiem vai vides vadības standartiem (piem., ISO, EMAS). Lai sniegtu precīzu atbildi, būtu nepieciešama konkrēta informācija par šādu prasību vai noteikumu iekļaušanu nolikumā vai citos saistītos dokumentos.""
}
```"
DND 2020/6,39.38,kontekstā nav informācijas,jā,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""vidēja"",
  ""explanation"": ""Kontekstā nav sniegta informācija par iepirkumiem, kuru paredzamā līgumcena ir mazāka par Ministru kabineta noteiktajām līgumcenu robežvērtībām, un nav minētas prasības par kvalitātes vadības standartiem un vides vadības standartiem šādos gadījumos. Lai atbildētu uz šo jautājumu, būtu nepieciešama konkrēta atsauce uz normatīvajiem aktiem vai iepirkuma nolikuma punktiem, kas regulē šādas situācijas.""
}
```"
DND 2020/6,39.39,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēta prasība par darba drošības standartu ievērošanu un atbilstoša sertifikāta (piemēram, OHSAS 18001:2007 vai ekvivalenta) iesniegšanu, kā arī nav prasības par specifisku vadības sistēmu esamību pretendenta uzņēmumā, piemēram, būvdarbu vadības sistēmu.""
}
```"
DND 2020/6,39.40,kontekstā nav informācijas,jā,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""vidēja"",
  ""explanation"": ""Kontekstā ir sniegta informācija par kvalifikācijas prasībām un to pārbaudes kārtību, kā arī par gadījumiem, kad pretendents var tikt izslēgts vai noraidīts. Tomēr nav konkrētas informācijas, kas apstiprinātu vai noliegtu, ka nav citu konstatējumu saistībā ar kvalifikācijas prasību neatbilstību. Lai sniegtu precīzu atbildi, būtu nepieciešama informācija par konkrētā pretendenta kvalifikācijas pārbaudes rezultātiem.""
}
```"
DND 2020/6,40-0,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri noteikta kārtība, kādos gadījumos iepirkuma komisija izslēdz vai noraida pretendentus no turpmākās dalības iepirkuma procedūrā. Šie gadījumi ir uzskaitīti 42. punktā, piemēram, ja pretendents sniedzis nepatiesu informāciju, nav iesniedzis prasītos dokumentus, vai neatbilst noteiktajām kvalifikācijas prasībām.""
}
```"
DND 2020/6,40.1-0,jā,nē,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Iepirkuma dokumentācijā ir iekļauta izslēgšanas nosacījumu pārbaudes kārtība. Kā norādīts kontekstā, iepirkuma komisija veic pārbaudi par PIL 42. pantā minētajiem izslēgšanas nosacījumiem, ievērojot arī PIL 43. pantā noteikto regulējumu. Turklāt, kā minēts, pasūtītājs veic pārbaudi, izmantojot informāciju no dažādām valsts institūcijām un publiskajām datubāzēm, kā arī pieprasa papildu dokumentus, ja nepieciešams.""
}
```"
DND 2020/6,40.1,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka iepirkuma komisija veic pārbaudi par PIL 42.panta pirmajā un otrajā daļā minēto pretendentu izslēgšanas gadījumu esamību PIL 42.pantā noteiktajā kārtībā. Tas atbilst PIL 42.panta regulējumam, kas nosaka izslēgšanas iemeslus un to piemērošanas kārtību.""
}
```"
DND 2020/6,40.2,kontekstā nav informācijas,jā,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""vidēja"",
  ""explanation"": ""Kontekstā nav tieši norādīts, ka izziņu, kas apliecina PIL 42.panta 1.daļā un 2.daļas 2.punktā minēto izslēgšanas nosacījumu neattiecināmību, iesniegšana ir prasīta tikai attiecībā uz konkrētajām personām, kas minētas lietotāja apgalvojumā. Lai sniegtu precīzu atbildi, būtu nepieciešama papildu informācija vai atsauce uz konkrētu nolikuma punktu, kurā šāda prasība ir noteikta.""
}
```"
DND 2020/6,40.3,nē,jā,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīti vairāki termiņi izziņu un apliecinājumu iesniegšanai, kas ir īsāki par 10 darbdienām. Piemēram, izraudzītajam Pretendentam 7 (septiņu) darba dienu laikā no brīža, kad Pasūtītājs uzaicinājis Pretendentu parakstīt līgumu, jāiesniedz pierādījumi par resursiem (12. punkts, 2. apakšpunkts).""
}
```"
DND 2020/6,40.4-0,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Saskaņā ar <law>PIL</law>, kompetento institūciju izsniegto izziņu derīguma termiņš ir noteikts: Latvijas kompetento institūciju izsniegtās izziņas ir derīgas, ja tās izsniegtas ne agrāk kā vienu mēnesi pirms iesniegšanas dienas, savukārt ārvalstu kompetento institūciju izsniegtās izziņas ir derīgas, ja tās izsniegtas ne agrāk kā sešus mēnešus pirms iesniegšanas dienas, ja vien izziņas izdevējs nav norādījis īsāku derīguma termiņu.""
}
```"
DND 2020/6,40.4,nē,jā,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Saskaņā ar PIL regulējumu, izziņas un citus dokumentus, kurus izsniedz Latvijas kompetentās institūcijas, pasūtītājs pieņem un atzīst, ja tie izdoti ne agrāk kā vienu mēnesi pirms iesniegšanas dienas. Savukārt ārvalstu kompetento institūciju izsniegtās izziņas un citus dokumentus pasūtītājs pieņem un atzīst, ja tie izdoti ne agrāk kā sešus mēnešus pirms iesniegšanas dienas. Nav minēts, ka derīguma termiņš būtu 'ne ilgāks un ne īsāks', kā arī nav norādes, ka tas attiektos uz citu dienu, nevis iesniegšanas dienu.""
}
```"
DND 2020/6,40.5,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka pasūtītājs pieņem dokumentu kopijas, ja tās ir apliecinātas, un tikai šaubu gadījumā var pieprasīt dokumentu oriģinālus. Piemēram, <law> norāda, ka pasūtītājs var pieprasīt dokumenta oriģinālu vai apliecinātu kopiju, ja rodas šaubas par kopijas autentiskumu. Turklāt <context> norāda, ka pilnvaras var iesniegt kā skenētu dokumenta oriģinālu PDF formātā, un ārvalstīs reģistrēti pretendenti var iesniegt apliecinātas dokumentu kopijas.""
}
```"
DND 2020/6,40.6,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka ārvalstīs reģistrēts pretendents var iesniegt alternatīvus dokumentus, kas apliecina reģistrācijas/licencēšanas/sertificēšanas faktus, ja attiecīgās valsts normatīvie akti tādu pieprasa. Piemēram, ja kompetentās institūcijas izziņas netiek izdotas, pretendents var iesniegt publiskā reģistra izdruku, kas apliecina reģistrācijas faktu. Turklāt, ja profesionālā kvalifikācija iegūta ārzemēs, pretendents var iesniegt apliecinājumu par tiesībām sniegt konkrētos pakalpojumus.""
}
```"
DND 2020/6,40.7,jā,nē,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka pretendents var iesniegt alternatīvus dokumentus, kas apliecina nepieciešamo kvalifikāciju, ja piegādātājam nav pieejami pasūtītāja prasītie dokumenti. Piemēram, 20.2.3.2. punktā ir teikts, ka, ja pretendents no tā neatkarīgu iemeslu dēļ nevar iegūt prasītos sertifikātus vai protokolus, tad var iesniegt ražotāja dokumentāciju vai citus pierādījumus, kas apliecina materiālu atbilstību tehniskajām specifikācijām. Tāpat 1. punktā ir norādīts, ka pretendents var pierādīt resursu pieejamību ar jebkuriem cita veida dokumentiem.""
}
```"
DND 2020/6,40.8,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka Pasūtītājs pieprasa tikai tādus dokumentus un informāciju, kas nepieciešami pretendenta kvalifikācijas un piedāvājumu atbilstības pārbaudei, kā arī piedāvājuma izvēlei. Piemēram, 27. punktā teikts: 'Komisijai jebkurā iepirkuma procedūras stadijā ir tiesības prasīt, lai Pretendents vai kompetenta institūcija izskaidro vai papildina piedāvājuma dokumentos ietverto informāciju, kas apliecina pretendenta atbilstību iepirkuma procedūras dokumentos noteiktajām pretendentu atlases prasībām.' Tāpat 41. punktā norādīts, ka iepirkuma komisija veic kvalifikācijas atbilstības pārbaudi, vērtējot iesniegtos dokumentus un informāciju publiskajos reģistros, un izvēlas piedāvājumu saskaņā ar noteiktajiem kritērijiem.""
}
```"
DND 2020/6,40.9-0,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Iepirkuma dokumentācijā ir norādīts, ka iepirkuma komisija veic pārbaudi par PIL 42. pantā minēto pretendentu izslēgšanas gadījumu esamību, ievērojot PIL 43. pantā par uzticamības nodrošināšanai iesniegto pierādījumu vērtēšanu noteikto regulējumu lēmuma pieņemšanā. (Skatīt <context> XVI. PRETENDENTA PĀRBAUDE PIRMS LĒMUMA PIEŅEMŠANAS PAR LĪGUMA SLĒGŠANU, 1. punkts).""
}
```"
DND 2020/6,40.9,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka iepirkuma komisija, pirms lēmuma pieņemšanas par līguma slēgšanas tiesību piešķiršanu, veic pārbaudi par PIL 42.panta pirmajā daļā minēto pretendentu izslēgšanas gadījumu esamību, ievērojot PIL 43.pantā par uzticamības nodrošināšanai iesniegto pierādījumu vērtēšanu noteikto regulējumu. Tas apstiprina, ka PIL 43.panta regulējums ir attiecināms uz uzticamības nodrošināšanai iesniegto pierādījumu vērtēšanu.""
}
```"
